faixa,modelo,horizonte_meses,n_previsoes,n_hospitais,mae,rmse,smape_pct,wape_pct,mase,cobertura_ic95_pct,largura_ic_pct_da_previsao,z_empirico_p95,fator_alargamento_necessario
≤5/mês,tendencia_linear_publicada,2,927,113,2.2630483645694803,3.2683987873940397,56.53033058493805,49.91305814789218,0.8958834514134427,88.78101402373247,322.25190698338366,2.7282570259927934,1.3919934486107586
21–100/mês,tendencia_sazonal,2,15224,1479,16.698282698070994,26.406165500316003,31.0499702028154,28.262088049387188,1.0128454553813975,89.26694692590647,88652.06523487162,2.5641364564210085,1.308256925457095
>500/mês,tendencia_sazonal,2,6889,630,147.59386805898922,224.94025618864254,15.117608847455397,14.573604551333942,0.946037918372926,89.86790535636521,67.96199619372547,2.5087365118380456,1.2799911282179872
101–500/mês,tendencia_sazonal,2,17979,1679,52.158544067885664,86.87022771665981,20.42199578024546,19.797942759423364,0.9561250417472102,89.3542466210579,111487.42854168321,2.5285272355569695,1.2900886217816603
6–20/mês,tendencia_sazonal,2,5010,522,6.436225957419167,9.765003038671606,50.54409730035713,44.179169242437155,1.015817545726064,89.40119760479043,1055123.3776712103,2.5404088470810455,1.2961507798711949
≤5/mês,tendencia_sazonal,2,911,110,2.601714015275734,3.662982020085052,67.99240772423853,57.30564477553659,1.0423481299989652,90.01097694840834,347.80032931518156,2.574107238520683,1.3133441526604124
21–100/mês,media_movel_3,3,13776,1471,14.911053039101834,24.178319643688226,26.581490871095163,24.967658211410992,0.9607985080562315,97.09639953542393,186.984279685929,1.6339952977441827,0.8336863894606887
>500/mês,media_movel_3,3,6266,630,124.65219704223868,186.6274667015716,13.008154723466266,12.241838389544059,0.8717408961918224,97.74976061283115,104.12814023492798,1.5285745323115179,0.7798992962976457
101–500/mês,media_movel_3,3,16314,1673,44.703383596910655,71.88205201682463,17.748928685535642,16.82431534595816,0.8805226472332005,97.02096358955498,132.96053830095326,1.615306479054101,0.824151102670984
6–20/mês,media_movel_3,3,4514,517,5.876163048294194,9.393552959229732,41.34052891670576,39.72354509240122,0.9723925738805723,96.8542312804608,270.4013582034759,1.6163155818532562,0.8246659604985334
≤5/mês,media_movel_3,3,830,109,2.3485943775100404,3.3152117856028833,51.41780826535512,50.936329588014985,0.9563957344560217,97.59036144578313,351.4042613871727,1.5021572172947892,0.766420826680293
21–100/mês,naive,3,13776,1471,16.559814169570267,27.570835809314122,29.36691088721774,27.728409197263236,1.0664836237024065,96.56649245063879,225.16648006751115,1.703011424020616,0.8688993458317361
>500/mês,naive,3,6266,630,136.83929141398022,206.11561131611495,14.327823108250998,13.438708106059584,0.9537827669711774,97.8933929141398,118.60562214160056,1.4986694237025042,0.7646413074545336
101–500/mês,naive,3,16314,1673,49.248069143067305,79.09881770212016,19.560460521500502,18.534727771697707,0.9696040123211693,97.02709329410322,157.0641699510436,1.6349569267320008,0.8341770255108423
6–20/mês,naive,3,4514,517,6.500443066016836,10.215912336392911,46.28185438816199,43.94375056159583,1.0791585889661077,97.5631369073992,333.3444985247283,1.60545663111126,0.8191255777018849
≤5/mês,naive,3,830,109,2.6518072289156627,3.8261938053559934,56.999788543663726,57.51241181081787,1.0635445344703875,98.19277108433735,461.75118615326545,1.5006757028859319,0.7656649380922662
21–100/mês,seasonal_naive,3,13776,1471,18.2152293844367,29.797431786261555,32.13682763109783,30.50030204576753,1.106153679442122,88.49448315911731,163.87700707590884,2.692009480472585,1.3734994631058592
>500/mês,seasonal_naive,3,6266,630,161.52082668368976,252.049028831469,16.756730023516354,15.862631415451657,1.0438339609353189,88.74880306415577,79.01130218930842,2.591312709254047,1.322122615361298
101–500/mês,seasonal_naive,3,16314,1673,57.87234890278289,102.15574183411121,22.75504864188525,21.78051345131339,1.065199305155906,87.75285031261494,107.71654880221016,2.7249888002148777,1.3903259558385979
6–20/mês,seasonal_naive,3,4514,517,6.912162162162162,10.968287654496335,49.63637458996332,46.72701949860724,1.1040991579911459,88.65750996898538,249.63066467625015,2.6364974412831885,1.3451764736901004
≤5/mês,seasonal_naive,3,830,109,2.8180722891566266,4.071203605222997,61.406399700673354,61.11836948001045,1.1246635547178572,88.55421686746988,343.27718890122,2.5592373682794904,1.3057573447606325
21–100/mês,snaive_drift,3,13776,1471,18.810818643232945,29.595456736039218,34.83423066059321,31.49758030700212,1.1423664030812255,87.44192799070848,199.87434437077235,2.6995291111009125,1.3773360798435348
>500/mês,snaive_drift,3,6266,630,165.63933044121805,261.4177058154772,16.99900641277718,16.267101281227927,1.0564636661166686,88.76476220874561,75.07610382074432,2.6239988354124018,1.3387995167820277
101–500/mês,snaive_drift,3,16314,1673,59.09370243559926,105.45052380732206,22.749327989772116,22.240175233747745,1.075600717145125,88.07159494912345,112.37944350012182,2.6902768951835774,1.3726154747761379
6–20/mês,snaive_drift,3,4514,517,7.231652444281274,10.95568051496347,56.25760312064512,48.88681093462377,1.1512043162502594,87.61630482941959,311.77521966980356,2.6613809085157745,1.3578723535271096
≤5/mês,snaive_drift,3,830,109,2.954484866984788,4.14047213401348,74.09074167805765,64.07688632342236,1.178621519621381,87.95180722891567,826.3221400637357,2.699000928155327,1.377066593796979
21–100/mês,tendencia_linear,3,13776,1471,15.475705858725576,24.751728721949984,28.401176524932843,25.913135272722837,0.9642151815315982,86.70876887340302,122.9313600677548,2.880768888980127,1.4698070534475454
>500/mês,tendencia_linear,3,6266,630,131.86937977551923,196.07624320413123,13.620638026156987,12.950623206378777,0.8754557238733626,88.78072135333547,58.14555500159949,2.6535225481019187,1.3538629122945962
101–500/mês,tendencia_linear,3,16314,1673,46.82307663126691,74.43482870964311,18.32258391202725,17.62207115720071,0.8919269462285742,87.63638592619836,76.8988205618202,2.7826907786916637,1.419766281748631
6–20/mês,tendencia_linear,3,4514,517,6.012933942017872,9.411368437538854,45.40096963372747,40.648132228515095,0.9666702373689042,87.35046521931768,213.8546937906174,2.868076569481841,1.4633312612399325
≤5/mês,tendencia_linear,3,830,109,2.3625700397767226,3.426706277475254,58.663889917366916,51.2394338388994,0.9440642114897723,90.36144578313252,346.8932087243427,2.7214583893989683,1.3885246927318486
21–100/mês,tendencia_linear_publicada,3,13776,1471,15.474967897240967,24.740464905308386,28.40765355745789,25.91189960076375,0.9643136865091511,84.08826945412311,112.48980241074835,3.1563565919074774,1.6104156080440333
>500/mês,tendencia_linear_publicada,3,6266,630,131.84784000709683,196.04480737659975,13.617027467291395,12.94850782959255,0.8753094050237493,86.33897223108842,53.48782593860799,2.8797023962235997,1.4692629144914524
101–500/mês,tendencia_linear_publicada,3,16314,1673,46.845436443951385,74.49307599854615,18.326944872695183,17.63048637120492,0.8920018203753556,85.12320706141963,70.84221471985319,3.0327871121164445,1.5473687965894691
6–20/mês,tendencia_linear_publicada,3,4514,517,6.014288162248474,9.411325752966423,45.40879675365525,40.65728691465183,0.9667539097101878,84.5813026140895,206.22264097008815,3.128677373969718,1.5962932985750382
≤5/mês,tendencia_linear_publicada,3,830,109,2.3638866688547955,3.4292276179750965,58.78107153163662,51.26798889860152,0.9444437111744081,87.59036144578313,279.66927893148454,2.998971991709183,1.530115867110157
21–100/mês,tendencia_sazonal,3,13756,1468,17.33418594575714,27.342287227155463,31.901777532729536,29.02171213194315,1.0675741209130485,87.8298800436205,142.71425241288964,2.723996377345102,1.3898196083354786
>500/mês,tendencia_sazonal,3,6261,629,153.146613470447,231.9803101479424,15.603723241867348,15.03715722715108,0.9893395505372364,88.72384603098547,67.53768428902175,2.614607902789725,1.3340081365848653
101–500/mês,tendencia_sazonal,3,16307,1672,54.4004670012637,91.65759400595716,21.0245181775277,20.472126357574737,1.004975463191588,87.93769546820384,104829.78867943192,2.678823522248509,1.3667718097774892
6–20/mês,tendencia_sazonal,3,4504,515,6.70336699659524,10.2750968433786,52.00006691274248,45.29111780724395,1.066929794013601,87.96090626388272,262.998150105875,2.696210771799742,1.3756430184774358
≤5/mês,tendencia_sazonal,3,816,105,2.6761991260548106,3.805349841952507,69.10519827689312,58.07921507608312,1.0846982882325578,88.97058823529412,361.8774511710642,2.6993093543763864,1.3772239570054319
